product_id,source,source_url,product_url,name,brand,category,sub_category,price,currency,specification,colors,inventory_status,selling_points,detail,efficacy,applicable_people,not_suitable_people,usage_method,cautions,rating,ingredients,image_url,retrieved_at
makeup_api:114,Makeup API,https://makeup-api.herokuapp.com/api/v1/products.json,https://well.ca/products/covergirl-outlast-longwear-lipstick_105803.html,CoverGirl Outlast Longwear Lipstick,covergirl,makeup,lipstick / lipstick,10.99,,,Plum Fury (#51122B) | Red Siren (#A1211C) | Phantom Pink (#C5777E),unknown_public_dataset,lipstick | lipstick,"With CoverGirl Outlast Longwear Lipstick you get both moisture and colour! No need to choose!This long lasting lipstick doesn’t flake or crumble because it’s super-powered with moisture. It'll stays super fresh and super flexible all day, leaving you with a light weight but very pigmented lip look.",唇部妆效,需结合肤质、肤色、过敏史和使用场景判断,对配方成分过敏者；具体禁忌需参考商品页或包装,,公开 API 数据可能不是实时商品页信息；价格和库存需以商家实际页面为准,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/2d46e82f21b11f658a4378abcbd1c31b_ra,w158,h184_pa,w158,h184.png",2026-06-26T07:36:49+00:00
makeup_api:123,Makeup API,https://makeup-api.herokuapp.com/api/v1/products.json,https://well.ca/products/covergirl-outlast-stay-brilliant_107374.html,CoverGirl Outlast Stay Brilliant Nail Gloss,covergirl,makeup,nail_polish,5.99,,,Fury (#CC2828) | Mutant (#033C8D) | Nemesis (#44092B) | Red Revenge (#9A043B) | Speed of Light (#C0B7AF),unknown_public_dataset,nail_polish,"Dare to go topless with CoverGirl Outlast Stay Brilliant Nail Gloss. New high-gloss nail polish formula that combines a base coat, high-gloss color, and a chip-resistant top coat in one simple step. Features:High gloss colourLasts as long as one week3-in-1 formula - base coat, colour, and top coatQuick, easy and convenientHow to Apply:Step 1: File nails to your desired length and shape.Step 2: Brush your favorite nail color on top of each nail. Allow nail polish to fully dry.Step 3: Apply a second coat for deeper pigment.",,需结合肤质、肤色、过敏史和使用场景判断,对配方成分过敏者；具体禁忌需参考商品页或包装,,公开 API 数据可能不是实时商品页信息；价格和库存需以商家实际页面为准,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/ad5297ce5c35c04daa3c85b6906aaedc_ra,w158,h184_pa,w158,h184.png",2026-06-26T07:36:49+00:00
makeup_api:348,Makeup API,https://makeup-api.herokuapp.com/api/v1/products.json,https://well.ca/products/covergirl-outlast-stay-fabulous_74018.html,CoverGirl Outlast Stay Fabulous 3-in-1 Foundation,covergirl,makeup,foundation / liquid,12.49,,,,unknown_public_dataset,foundation | liquid,"CoverGirl Outlast Stay Fabulous 3-in-1 foundation is an all-in-one foundation with a long-lasting formula that fuses primer, concealer, and foundation in one easy step! The 3-in-1 formula provides a flawless look that lasts all day long.Features: All day, longwear formulaPrimer, concealer, and foundation in oneSmooth, flawless finishFoundation + Sunscreen SPF 20",底妆/均匀肤色,需结合肤质、肤色、过敏史和使用场景判断,对配方成分过敏者；具体禁忌需参考商品页或包装,,公开 API 数据可能不是实时商品页信息；价格和库存需以商家实际页面为准,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/5b6bdfe942b6ffccbd2ca3f37e500744_ra,w158,h184_pa,w158,h184.jpeg",2026-06-26T07:36:49+00:00
makeup_api:327,Makeup API,https://makeup-api.herokuapp.com/api/v1/products.json,https://well.ca/products/covergirl-outlast-stay-fabulous_74021.html,CoverGirl Outlast Stay Fabulous 3-in-1 Foundation,covergirl,makeup,foundation / liquid,12.49,,,,unknown_public_dataset,foundation | liquid | rating 4.0,"CoverGirl Outlast Stay Fabulous 3-in-1 foundation is an all-in-one foundation with a long-lasting formula that fuses primer, concealer, and foundation in one easy step! The 3-in-1 formula provides a flawless look that lasts all day long.Features: All day, longwear formulaPrimer, concealer, and foundation in oneSmooth, flawless finishFoundation + Sunscreen SPF 20",底妆/均匀肤色,需结合肤质、肤色、过敏史和使用场景判断,对配方成分过敏者；具体禁忌需参考商品页或包装,,公开 API 数据可能不是实时商品页信息；价格和库存需以商家实际页面为准,4.0,,"https://d3t32hsnjxo7q6.cloudfront.net/i/f047b24948adf8c9d5f6b795db107920_ra,w158,h184_pa,w158,h184.jpeg",2026-06-26T07:36:49+00:00
makeup_api:362,Makeup API,https://makeup-api.herokuapp.com/api/v1/products.json,https://well.ca/products/covergirl-outlast-stay-luminous_105789.html,CoverGirl Outlast Stay Luminous Foundation Creamy Natural (820),covergirl,makeup,foundation / liquid,12.49,,,Creamy Natrual (820) (#E6C29B) | Buff Beige (825) (#E6C29B) | Medium Beige (842) (#E4C5A2) | Classic Ivory (810) (#E3C8A3),unknown_public_dataset,foundation | liquid,"CoverGirl Outlast Stay Luminous Foundation is perfect for achieving a dewy finish and a subtle glow. It is oil-free, with a non-greasy formula gives your skin a natural luminosity that lasts all day! This all day foundation hydrates skin while providing flawless coverage.Features: Oil-freeLong lastingGive your skin a natural glowing lookDirections: Apply primer first to help your look last all day.Dot foundation on forehead, cheeks and chin. Blend using fingertips, or a makeup sponge if desired.Use a Pressed Powder to finish and voila! Your look is ready to last.",底妆/均匀肤色 | 无油配方,需结合肤质、肤色、过敏史和使用场景判断,对配方成分过敏者；具体禁忌需参考商品页或包装,,公开 API 数据可能不是实时商品页信息；价格和库存需以商家实际页面为准,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/b074403f4a1c12a7920199e4d8fabe78_ra,w158,h184_pa,w158,h184.jpg",2026-06-26T07:36:49+00:00
makeup_api:237,Makeup API,https://makeup-api.herokuapp.com/api/v1/products.json,https://well.ca/products/covergirl-perfect-point-plus_74584.html,CoverGirl Perfect Point Plus Eyeliner Pencil,covergirl,makeup,eyeliner / pencil,7.49,,,,unknown_public_dataset,eyeliner | pencil | rating 4.0,"The pencil gives you control and versatility. Want a precise line? It glides on easily. Want to soften a bit? There's a soft smudger tip. Best of all? No sharpening necessary, it's got a specially designed self-sharpener inside. So you always get the point—perfectly.Features: Specially-designed self-sharpenerSoft smudger tip for great blendingGlides on easilyOphthalmologically-tested",眼部妆效,需结合肤质、肤色、过敏史和使用场景判断,对配方成分过敏者；具体禁忌需参考商品页或包装,,公开 API 数据可能不是实时商品页信息；价格和库存需以商家实际页面为准,4.0,,"https://d3t32hsnjxo7q6.cloudfront.net/i/74749bda64dcfe89dfdbf3f2f248cd3a_ra,w158,h184_pa,w158,h184.jpeg",2026-06-26T07:36:49+00:00
makeup_api:52,Makeup API,https://makeup-api.herokuapp.com/api/v1/products.json,https://well.ca/products/covergirl-professional-mascara_97245.html,CoverGirl Professional Mascara Curved Brush Black Brown,covergirl,makeup,mascara,6.99,,,,unknown_public_dataset,mascara,"Volumize, lengthen and define like a pro! CoverGirl Professional 3-in-1 mascara for all day beautiful lashes. The curved brush finds lashes you didn't know you had, for a volumized, long, defined lash look without the clumps or blobs.Features:Volume + length + definition in one easy stepHypoallergenic and suitable for contact lens wearersLash volume without clumpsApplication Tips: Hold brush as close as possible to base of lashes, and wiggle it as you move it up through lashes.",眼部妆效,需结合肤质、肤色、过敏史和使用场景判断,对配方成分过敏者；具体禁忌需参考商品页或包装,,公开 API 数据可能不是实时商品页信息；价格和库存需以商家实际页面为准,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/c7fe159f81fff4e0b8269782b20048ac_ra,w158,h184_pa,w158,h184.jpeg",2026-06-26T07:36:49+00:00
makeup_api:53,Makeup API,https://makeup-api.herokuapp.com/api/v1/products.json,https://well.ca/products/covergirl-professional-mascara_97246.html,CoverGirl Professional Mascara Curved Brush Very Black,covergirl,makeup,mascara,6.99,,,,unknown_public_dataset,mascara,"Volumize, lengthen and define like a pro! CoverGirl Professional 3-in-1 mascara for all day beautiful lashes. The curved brush finds lashes you didn't know you had, for a volumized, long, defined lash look without the clumps or blobs.Features:Volume + length + definition in one easy stepHypoallergenic and suitable for contact lens wearersLash volume without clumpsApplication Tips: Hold brush as close as possible to base of lashes, and wiggle it as you move it up through lashes.",眼部妆效,需结合肤质、肤色、过敏史和使用场景判断,对配方成分过敏者；具体禁忌需参考商品页或包装,,公开 API 数据可能不是实时商品页信息；价格和库存需以商家实际页面为准,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/c28f5756cc3f81f36baebfd753207c58_ra,w158,h184_pa,w158,h184.jpeg",2026-06-26T07:36:49+00:00
makeup_api:33,Makeup API,https://makeup-api.herokuapp.com/api/v1/products.json,https://well.ca/products/covergirl-professional-natural-lash_97249.html,CoverGirl Professional Natural Lash Mascara Clear,covergirl,makeup,mascara,6.99,,,,unknown_public_dataset,mascara | rating 4.0,"For natural beautiful looking lashes! The CoverGirl clear gel formula and curved brush separates lashes while conditioning. It helps tame unruly brows too!Features:Natural looking lashesBeautifully tamed browsLasts all dayApplication Tips: Hold brush as close as possible to base of lashes, and wiggle it as you move it up through lashes.",眼部妆效,需结合肤质、肤色、过敏史和使用场景判断,对配方成分过敏者；具体禁忌需参考商品页或包装,,公开 API 数据可能不是实时商品页信息；价格和库存需以商家实际页面为准,4.0,,"https://d3t32hsnjxo7q6.cloudfront.net/i/fa655a2751adc3d38050d08325f2d97f_ra,w158,h184_pa,w158,h184.jpeg",2026-06-26T07:36:49+00:00
makeup_api:43,Makeup API,https://makeup-api.herokuapp.com/api/v1/products.json,https://well.ca/products/covergirl-professional-super-thick_97251.html,CoverGirl Professional Super Thick Lash Mascara Very Black,covergirl,makeup,mascara,6.99,,,,unknown_public_dataset,mascara | rating 5.0,"Get beautiful, thick, high-impact lashes with COVERGIRL professional super thick lash mascara! The brush separates, defines, and reaches those little lashes so you get bold, defined lashes so easy, so beautiful!Features:Bold, defined volumeSeparates and defines lashesLasts all dayApplication Tips: Hold brush as close as possible to base of lashes, and wiggle it as you move it up through lashes.",眼部妆效,需结合肤质、肤色、过敏史和使用场景判断,对配方成分过敏者；具体禁忌需参考商品页或包装,,公开 API 数据可能不是实时商品页信息；价格和库存需以商家实际页面为准,5.0,,"https://d3t32hsnjxo7q6.cloudfront.net/i/cb7bdcebdc593ba34c0f40b41a3ff44c_ra,w158,h184_pa,w158,h184.jpeg",2026-06-26T07:36:49+00:00
makeup_api:40,Makeup API,https://makeup-api.herokuapp.com/api/v1/products.json,https://well.ca/products/covergirl-professional-waterproof_97253.html,CoverGirl Professional Waterproof Mascara Very Black,covergirl,makeup,mascara,6.99,,,,unknown_public_dataset,mascara,"Volumize, lengthen and define like a pro! CoverGirl Professional 3-in-1 mascara for all day beautiful lashes.Features:Volume + length + definition in one easy stepHypoallergenic and suitable for contact lens wearersWaterproofApplication Tips: Hold brush as close as possible to base of lashes, and wiggle it as you move it up through lashes.",眼部妆效,需结合肤质、肤色、过敏史和使用场景判断,对配方成分过敏者；具体禁忌需参考商品页或包装,,公开 API 数据可能不是实时商品页信息；价格和库存需以商家实际页面为准,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/d44d5338e9dfa2b5234a02d25af64a26_ra,w158,h184_pa,w158,h184.jpeg",2026-06-26T07:36:49+00:00
makeup_api:349,Makeup API,https://makeup-api.herokuapp.com/api/v1/products.json,https://well.ca/products/covergirl-ready-set-gorgeous-liquid_97267.html,"CoverGirl Ready, Set Gorgeous Liquid Makeup 105",covergirl,makeup,foundation / liquid,8.99,,,105 (#F5C8A6) | 115 (#E6B98F) | 210 (#EEC392) | 320 (#9A7751) | 215 (#F5C497) | 110 (#F8D5A7) | 220 (#F4C891),unknown_public_dataset,foundation | liquid | rating 2.0,"CoverGirl Ready, Set Gorgeous foundation provides a flawless, natural look that lasts all day in one simple step!Features:Blends easily to even skin tone for a flawless lookShine free look lasts all dayOil free, won't clog poresApplication Tips: Dot foundation on forehead, cheeks and chin. Blend using fingertips or a makeup sponge. Use with any COVERGIRL Pressed Powder to help your look last.",底妆/均匀肤色 | 无油配方,需结合肤质、肤色、过敏史和使用场景判断,对配方成分过敏者；具体禁忌需参考商品页或包装,,公开 API 数据可能不是实时商品页信息；价格和库存需以商家实际页面为准,2.0,,"https://d3t32hsnjxo7q6.cloudfront.net/i/414eb9180f66dd8a75ddd34b307e3a36_ra,w158,h184_pa,w158,h184.jpeg",2026-06-26T07:36:49+00:00
makeup_api:342,Makeup API,https://makeup-api.herokuapp.com/api/v1/products.json,https://well.ca/products/covergirl-smoothers-all-day_75020.html,CoverGirl Smoothers All-Day Hydrating Makeup,covergirl,makeup,foundation / liquid,8.99,,,,unknown_public_dataset,foundation | liquid,"Smooth, even coverage makes imperfections virtually vanish before your eyes, while the vitamin-enriched formula helps direct moisture to your skin’s surface, improving your skin’s condition over time. This liquid foundation glides on effortlessly for lightweight coverage that lasts for hours.Features:HypoallergenicFragrance FreeOil-FreeWon't clog pores",底妆/均匀肤色 | 无油配方,需结合肤质、肤色、过敏史和使用场景判断,对配方成分过敏者；具体禁忌需参考商品页或包装,,公开 API 数据可能不是实时商品页信息；价格和库存需以商家实际页面为准,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/edd3139c31a9f0561b93d1b68b21a442_ra,w158,h184_pa,w158,h184.jpeg",2026-06-26T07:36:49+00:00
makeup_api:313,Makeup API,https://makeup-api.herokuapp.com/api/v1/products.json,https://well.ca/products/covergirl-trunaked-eyeshadow_112732.html,CoverGirl Trunaked Eyeshadow Palettes in Roses,covergirl,makeup,eyeshadow / palette,12.99,,,,unknown_public_dataset,eyeshadow | palette | rating 5.0,"CoverGirl Trunaked Eyeshadow Palettes feature universally flattering, neutral shades that are made to be blended together, so you can mix and match colors and always look flawless. Features:Each eye shadow palette comes with 8 shadesEach shade is highly pigmentedEndless possibilities for neutral daytime to dramatic nighttime looks",眼部妆效,需结合肤质、肤色、过敏史和使用场景判断,对配方成分过敏者；具体禁忌需参考商品页或包装,,公开 API 数据可能不是实时商品页信息；价格和库存需以商家实际页面为准,5.0,,"https://d3t32hsnjxo7q6.cloudfront.net/i/e8be715d17f0bcc25ffe81f4286ffac0_ra,w158,h184_pa,w158,h184.png",2026-06-26T07:36:49+00:00
makeup_api:265,Makeup API,https://makeup-api.herokuapp.com/api/v1/products.json,https://well.ca/products/covergirl-trunaked-waterproof_112746.html,CoverGirl Trunaked Waterproof Eyeliner Duo in Cashmere/Espresso,covergirl,makeup,eyeliner / pencil,11.99,,,,unknown_public_dataset,eyeliner | pencil,"CoverGirl Trunaked Waterproof Eyeliner Duo takes eyes from subtle to smokey in no time! Features:Creamy waterproof formula Blends just as beautifully as it stays put Partner this twin tip eyeliner pencil with the gorgeous neutrals in the trunaked palettes to create endless easy, breezy, beautiful possibilitiesHow to Apply: Apply liner along your top and bottom lashes for the full trunaked effect.",眼部妆效,需结合肤质、肤色、过敏史和使用场景判断,对配方成分过敏者；具体禁忌需参考商品页或包装,,公开 API 数据可能不是实时商品页信息；价格和库存需以商家实际页面为准,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/92d2bd2c93f465c5565009f3f604fae6_ra,w158,h184_pa,w158,h184.png",2026-06-26T07:36:49+00:00
makeup_api:271,Makeup API,https://makeup-api.herokuapp.com/api/v1/products.json,https://well.ca/products/covergirl-trunaked-waterproof_112747.html,CoverGirl Trunaked Waterproof Eyeliner Duo in Mocha/Ebony,covergirl,makeup,eyeliner / pencil,11.99,,,,unknown_public_dataset,eyeliner | pencil,"CoverGirl Trunaked Waterproof Eyeliner Duo takes eyes from subtle to smokey in no time! Features:Creamy waterproof formula Blends just as beautifully as it stays put Partner this twin tip eyeliner pencil with the gorgeous neutrals in the trunaked palettes to create endless easy, breezy, beautiful possibilitiesHow to Apply: Apply liner along your top and bottom lashes for the full trunaked effect.",眼部妆效,需结合肤质、肤色、过敏史和使用场景判断,对配方成分过敏者；具体禁忌需参考商品页或包装,,公开 API 数据可能不是实时商品页信息；价格和库存需以商家实际页面为准,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/d21a214b11528337f27647cbbd93de6b_ra,w158,h184_pa,w158,h184.png",2026-06-26T07:36:49+00:00
makeup_api:384,Makeup API,https://makeup-api.herokuapp.com/api/v1/products.json,https://well.ca/products/covergirl-ultimate-finish-liquid_76722.html,CoverGirl Ultimate Finish Liquid Powder Makeup,covergirl,makeup,foundation / cream,9.99,,,,unknown_public_dataset,foundation | cream | rating 5.0,"Get the beauty of a liquid, a powder and concealer in one makeup! Ultimate Finish glides on weightlessly to cover and conceal where you need it, then dries to the soft finish of a powder. For an ultimate natural look—beautiful and wondrous. It's all you need—all in one!Features: Oil and fragrance freeHypoallergenicDermatologically-tested",底妆/均匀肤色,需结合肤质、肤色、过敏史和使用场景判断,对配方成分过敏者；具体禁忌需参考商品页或包装,,公开 API 数据可能不是实时商品页信息；价格和库存需以商家实际页面为准,5.0,,"https://d3t32hsnjxo7q6.cloudfront.net/i/1aa7e9e399d24c2a747137df51026ed2_ra,w158,h184_pa,w158,h184.jpeg",2026-06-26T07:36:49+00:00
makeup_api:473,Makeup API,https://makeup-api.herokuapp.com/api/v1/products.json,https://well.ca/products/covergirl-trublend-blush-in-light_112758.html,CoverGirl truBLEND Blush in Light Rose,covergirl,makeup,blush / powder,13.99,,,,unknown_public_dataset,blush | powder,"Never stop blushing with CoverGirl New truBLEND blush! Features:New marbled baked formulaUltra-blendable and delivers a beautiful, multi-toned result Designed to fit light, medium and deep skin tones alikeHow to Apply: Step 1: Lightly dip brush into blush, then tap or blow off excess powder. Step 2: Next, sweep the blush over and under your cheekbone to create a beautiful, rosy looking flush.",面部修饰/提亮,需结合肤质、肤色、过敏史和使用场景判断,对配方成分过敏者；具体禁忌需参考商品页或包装,,公开 API 数据可能不是实时商品页信息；价格和库存需以商家实际页面为准,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/0b8787d62ced45700c0693b869645542_ra,w158,h184_pa,w158,h184.png",2026-06-26T07:36:49+00:00
makeup_api:465,Makeup API,https://makeup-api.herokuapp.com/api/v1/products.json,https://well.ca/products/covergirl-trublend-blush-in-medium_112759.html,CoverGirl truBLEND Blush in Medium Rose,covergirl,makeup,blush / powder,13.99,,,,unknown_public_dataset,blush | powder | rating 5.0,"Never stop blushing with CoverGirl's New truBLEND blush! Features:New marbled baked formulaUltra-blendable and delivers a beautiful, multi-toned result Designed to fit light, medium and deep skin tones alikeHow to Apply: Step 1: Lightly dip brush into blush, then tap or blow off excess powder. Step 2: Next, sweep the blush over and under your cheekbone to create a beautiful, rosy looking flush.",面部修饰/提亮,需结合肤质、肤色、过敏史和使用场景判断,对配方成分过敏者；具体禁忌需参考商品页或包装,,公开 API 数据可能不是实时商品页信息；价格和库存需以商家实际页面为准,5.0,,"https://d3t32hsnjxo7q6.cloudfront.net/i/d8969d390fd94976aee71df780f512f2_ra,w158,h184_pa,w158,h184.png",2026-06-26T07:36:49+00:00
makeup_api:499,Makeup API,https://makeup-api.herokuapp.com/api/v1/products.json,https://well.ca/products/covergirl-trublend-bronzer_112764.html,CoverGirl truBLEND Bronzer,covergirl,makeup,bronzer,13.99,,,,unknown_public_dataset,bronzer,"CoverGirl's New truBLEND Bronzer has a marble-baked formula that blends instantly with skin making bronzer lines a thing of the past.Features:Baked blend of colors for the perfect glowBaked to get the perfect bronze for every skin toneBlends instantly, no bronzer linesSuitable for sensitive skin How to Apply: Step 1: Lightly dip brush into bronzer, being careful to tap or blow off excess powder. Step 2: Next, sweep the bronzer over cheeks and temples to create a warm, even, sun-kissed glow.",面部修饰/提亮,需结合肤质、肤色、过敏史和使用场景判断,对配方成分过敏者；具体禁忌需参考商品页或包装,,公开 API 数据可能不是实时商品页信息；价格和库存需以商家实际页面为准,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/60f9f4f29be5221ff70cf20fabc03564_ra,w158,h184_pa,w158,h184.png",2026-06-26T07:36:49+00:00
makeup_api:87,Makeup API,https://makeup-api.herokuapp.com/api/v1/products.json,https://well.ca/products/dalish-lipstick-matte-collection_98202.html,DaLish Lipstick Matte Collection,dalish,makeup,lipstick / lipstick,22.0,,,LO1 - Nude Shade (#955b57) | LO2 - PinkyRed (#a7082e) | LO3 - Barbie Pink (#bd2150) | LO4 - Vintage Ruby Red (#891228) | LO5 - Soft Coral (#bf3238),unknown_public_dataset,lipstick | lipstick | Canadian | Natural | rating 3.8,"This DaLish Lipstick wows with full coverage, full pigment colour that won’t dry out lips. Inspired by bright, garden blooms, the long lasting, fashion-forward hues endure coffee time or cocktail hour without the ring around your lips. Shade Range: LO1 - Nude Shade – ideal for thick to medium lips.LO2 - Pinky/Red – Has a real punch of colour. For anyone one is willing to be bold!LO3 - Barbie Pink! – It's bright and a fun colour to wear.LO4 - Vintage Ruby Red – This is the original Red lipstick from the 1920’s. It just never goes out of style!LO5 - Soft Coral – It’s a very versatile colour and works well on most.Ingredients: Ricinus Communis (Castor) Seed Oil, Caprylic/Capric Triglycerides, Copernicia Cerifera (Carnauba) Wax, Cetyl Palmitate, Sorbitan Palmitate, Beeswax, Sorbitan Olivate, Cetyl Alcohol, Euphorbia Cerifera (Candelilla) Wax, Hydrogenated Castor oil, Butyrospermum Parkii (shea Butter), Helianthus Annuus (Sunflower) Seed Oil, Rosmarinus officinalis (Rosemary) Leaf Extract, Benzyl Alcohol, Benzoic Acid, Dehydroacetic Acid, Sorbic Acid, Tocopherol, Vanillin, May contain (+/-), Titanium Dioxide CI 77891, Iron Oxides CI 77491, Mica CI 77019, Red 7 Lake CI 15850, Yellow 5 Lake CI 19140, Red 27 Lake CI 45410, Red 30 Lake CI 73360, Blue 1 Lake CI 42090, Carmine CI 75470. *Contains natural Antioxidant *Contains organic castor oil and Carnauba Wax",唇部妆效,需结合肤质、肤色、过敏史和使用场景判断,对配方成分过敏者；具体禁忌需参考商品页或包装,,公开 API 数据可能不是实时商品页信息；价格和库存需以商家实际页面为准,3.8,,"https://d3t32hsnjxo7q6.cloudfront.net/i/6804e2a3b19200e7a7a67456421763c4_ra,w158,h184_pa,w158,h184.jpg",2026-06-26T07:36:49+00:00
makeup_api:1042,Makeup API,https://makeup-api.herokuapp.com/api/v1/products.json,https://deciem.com/product/rdn-coverage-foundation-33-n-30ml,Coverage Foundation,deciem,makeup,foundation / liquid,6.9,CAD,,1.0P (#f4e5d6) | 1.0N (#f3e8d1) | 1.0NS (#f3e8d1) | 1.1P (#f2d7ba) | 1.1N (#efdbba) | 1.2N (#f0d5af) | 1.2P (#e5c5a1) | 1.2Y (#e6c796) | 1.2YG (#e6c796) | 2.0P (#e3be8e) | 2.0N (#e5cb9f) | 2.0YG (#dcc399) | 2.1P (#ddb279) | 2.1Y (#dcad6d) | 3.0R (#d59c62) | 3.0Y (#d19e61) | 3.1R (#b3754a) | 3.1Y (#c28651) | 3.2N (#916C4F) | 3.2R (#8E6346) | 3.3N (#664A37),unknown_public_dataset,foundation | liquid | water free | cruelty free | alcohol free | oil free | silicone free | Vegan | Gluten Free,"Coverage Foundations are full-coverage formulations available in a comprehensive shade range across 21 shades. These foundations contain higher pigment levels than our Serum Foundations but still offer a smooth finish that avoids the heavy makeup look that can make skin appear more aged. The texture is that of a lightweight, non-oily cream.",底妆/均匀肤色,需结合肤质、肤色、过敏史和使用场景判断,对配方成分过敏者；具体禁忌需参考商品页或包装,,公开 API 数据可能不是实时商品页信息；价格和库存需以商家实际页面为准,,,https://3bc01d2807fb1bc0d25c-a86d2521f1af8989841b9619f5314be5.ssl.cf1.rackcdn.com/products/market-img/rdn-coverage-foundation-33-n-30ml.png?v=daa322f179d80e450613c75826602292,2026-06-26T07:36:49+00:00
makeup_api:1043,Makeup API,https://makeup-api.herokuapp.com/api/v1/products.json,https://deciem.com/product/rdn-serum-foundation-30-r-30ml,Serum Foundation,deciem,makeup,foundation / liquid,6.7,CAD,,1.0P (#f4e5d6) | 1.0N (#f3e8d1) | 1.0NS (#f3e8d1) | 1.1P (#f2d7ba) | 1.1N (#efdbba) | 1.2N (#f0d5af) | 1.2P (#e5c5a1) | 1.2Y (#e6c796) | 1.2YG (#e6c796) | 2.0P (#e3be8e) | 2.0N (#e5cb9f) | 2.0YG (#dcc399) | 2.1P (#ddb279) | 2.1Y (#dcad6d) | 3.0R (#d59c62) | 3.0Y (#d19e61) | 3.1R (#b3754a) | 3.1Y (#c28651) | 3.2N (#916C4F) | 3.2R (#8E6346) | 3.3N (#664A37),unknown_public_dataset,foundation | liquid | water free | cruelty free | alcohol free | oil free | silicone free | Vegan | Gluten Free,Serum Foundations are lightweight medium-coverage formulations available in a comprehensive shade range across 21 shades. These foundations offer moderate coverage that looks natural with a very lightweight serum feel. They are very low in viscosity and are dispensed with the supplied pump or with the optional glass dropper available for purchase separately if preferred.,底妆/均匀肤色,需结合肤质、肤色、过敏史和使用场景判断,对配方成分过敏者；具体禁忌需参考商品页或包装,,公开 API 数据可能不是实时商品页信息；价格和库存需以商家实际页面为准,,,https://3bc01d2807fb1bc0d25c-a86d2521f1af8989841b9619f5314be5.ssl.cf1.rackcdn.com/products/market-img/rdn-serum-foundation-30-r-30ml.png?v=6ab9fcb8ca2abb9828afcf9dcdad9f94,2026-06-26T07:36:49+00:00
makeup_api:692,Makeup API,https://makeup-api.herokuapp.com/api/v1/products.json,https://www.dior.com/beauty/en_gb/fragrance-beauty/makeup/eyes/eyeshadows/pr-eyeshadows-y0148410-high-fidelity-colours-effects-eyeshadow-palette.html,5 COULEURS,dior,makeup,eyeshadow,45.0,GBP,,157 Magnify (#D9CED4) | 277 Defy (#C5C9D1) | 357 Electrify (#CFD1D1) | 537 Touch (#E6D8D1) | 567 Adore (#DACFC9) | 647 Undress (#DCCBC3) | 657 Expose (#D8C9BC) | 757 Dream (#D9CDCE) | 767 Inflame (#E2CCC7) | 777 Exalt (#E0CBC8) | 797 Feel (#D1BFBA),unknown_public_dataset,eyeshadow,"An icon of the Dior look and a concentration of expertise in terms of colour and visual effects, the 5 Couleurs palette is reinvented. More creative than ever, with stronger pigments and richer effects, it allows women to explore every facet of colour and express every aspect of their personality. With the 5 Couleurs palette, self-expression is unlimited, creativity is unleashed and colour is more audacious than ever.",眼部妆效,需结合肤质、肤色、过敏史和使用场景判断,对配方成分过敏者；具体禁忌需参考商品页或包装,,公开 API 数据可能不是实时商品页信息；价格和库存需以商家实际页面为准,,,https://www.dior.com/beauty/version-5.1432748111912/resize-image/ep/0/390/100/0/packshots%252FPDG_Y0148410.jpg,2026-06-26T07:36:49+00:00
makeup_api:694,Makeup API,https://makeup-api.herokuapp.com/api/v1/products.json,https://www.dior.com/beauty/en_gb/fragrance-beauty/makeup/eyes/eyeshadows/pr-eyeshadows-y0148140-the-makeup-artist-tutorial-palette.html,5 COULEURS DESIGNER,dior,makeup,eyeshadow,45.0,GBP,,008 SMOKY DESIGN (#C1C0BF) | 208 NAVY DESIGN (#C5C5CC) | 308 KHAKI DESIGN (#CDC8BD) | 508 NUDE PINK DESIGN (#D4C3BD) | 708 AMBER DESIGN (#D2C2B4) | 718 TAUPE DESIGN (#CDBFB9),unknown_public_dataset,eyeshadow,"Born of Backstage expertise, inspired by professional techniques and textures, 5 COULEURS DESIGNER features an easy, 5-step makeup lesson (base, 2 shadows, highlighter and liner) to bring out the eyes with flawless sculpting and colour gradation.",眼部妆效 | 面部修饰/提亮,需结合肤质、肤色、过敏史和使用场景判断,对配方成分过敏者；具体禁忌需参考商品页或包装,,公开 API 数据可能不是实时商品页信息；价格和库存需以商家实际页面为准,,,https://www.dior.com/beauty/version-5.1432748111912/resize-image/ep/0/390/100/0/packshots%252FPDG_Y0148140_f014814208_112016.jpg,2026-06-26T07:36:49+00:00
